busco_id	assembly	Sequence	start	end	Merian	short_species_id	multispecies_sequence	nGenes	mxGpos	count
2758at7088	Diarsia_rubi	OW026414.1	4473438	4475921	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
2758at7088	Micropterix_aruncella	OX155968.1	13209942	13219432	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2758at7088	Melitaea_cinxia	HG992211.1	3860542	3863010	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2758at7088	Tinea_trinotella	HG992312.1	1965829	1968240	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2775at7088	Tinea_trinotella	HG992312.1	4772699	4774774	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2775at7088	Limnephilus_rhombicus	OV815292.1	551285	553402	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
2775at7088	Micropterix_aruncella	OX155968.1	7070757	7079405	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2775at7088	Melitaea_cinxia	HG992211.1	7719437	7724392	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2775at7088	Glyphotaelius_pellucidus	OW386559.1	10873515	10875632	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
2775at7088	Diarsia_rubi	OW026414.1	9278717	9280855	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
2803at7088	Micropterix_aruncella	OX155968.1	11099383	11104789	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2803at7088	Tinea_trinotella	HG992312.1	1888976	1891132	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2803at7088	Melitaea_cinxia	HG992211.1	3784612	3786801	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2833at7088	Melitaea_cinxia	HG992211.1	4637847	4677166	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2833at7088	Diarsia_rubi	OW026414.1	5770556	5872709	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
2833at7088	Tinea_trinotella	HG992312.1	2513009	2539812	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2833at7088	Micropterix_aruncella	OX155968.1	21083540	21150545	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2931at7088	Melitaea_cinxia	HG992211.1	6875854	6884956	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
2931at7088	Micropterix_aruncella	OX155968.1	9230871	9265629	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
2931at7088	Glyphotaelius_pellucidus	OW386559.1	11049450	11062492	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
2931at7088	Tinea_trinotella	HG992312.1	4125760	4137723	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
2931at7088	Limnephilus_rhombicus	OV815292.1	37917085	37932579	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
2931at7088	Diarsia_rubi	OW026414.1	8223212	8232091	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
2984at7088	Melitaea_cinxia	HG992211.1	18554708	18568314	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
2984at7088	Glyphotaelius_pellucidus	OW386562.1	3552752	3566013	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
2984at7088	Tinea_trinotella	HG992312.1	13639640	13652282	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
2984at7088	Micropterix_aruncella	OX155973.1	10579765	10603934	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
2984at7088	Limnephilus_rhombicus	OV815294.1	42219513	42238787	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
2984at7088	Diarsia_rubi	OW026414.1	21150091	21172244	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
3197at7088	Micropterix_aruncella	OX155973.1	3055699	3117850	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
3197at7088	Tinea_trinotella	HG992312.1	8407580	8452513	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
3197at7088	Melitaea_cinxia	HG992211.1	12307003	12357194	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
3197at7088	Diarsia_rubi	OW026414.1	13546119	13575376	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
3197at7088	Limnephilus_rhombicus	OV815294.1	27948675	28040781	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
3197at7088	Glyphotaelius_pellucidus	OW386562.1	9016462	9102770	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
3339at7088	Tinea_trinotella	HG992312.1	4404858	4414057	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
3339at7088	Micropterix_aruncella	OX155968.1	8889648	8922311	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
3339at7088	Melitaea_cinxia	HG992211.1	7155543	7164017	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
3339at7088	Diarsia_rubi	OW026414.1	8578089	8584735	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
3339at7088	Glyphotaelius_pellucidus	OW386559.1	25042234	25059973	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
3339at7088	Limnephilus_rhombicus	OV815292.1	42347780	42404814	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
3417at7088	Diarsia_rubi	OW026414.1	10505438	10511016	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
3417at7088	Glyphotaelius_pellucidus	OW386559.1	16609618	16631866	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
3417at7088	Limnephilus_rhombicus	OV815292.1	32338658	32349053	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
3417at7088	Melitaea_cinxia	HG992211.1	9096471	9106304	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
3417at7088	Micropterix_aruncella	OX155968.1	4962184	4976334	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
3417at7088	Tinea_trinotella	HG992312.1	6112492	6117139	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
3433at7088	Diarsia_rubi	OW026414.1	12307358	12313677	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
3433at7088	Limnephilus_rhombicus	OV815292.1	32534326	32560229	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
3433at7088	Micropterix_aruncella	OX155968.1	14353269	14375841	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
3433at7088	Tinea_trinotella	HG992312.1	7581445	7587700	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
3433at7088	Melitaea_cinxia	HG992211.1	11026447	11032230	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
3433at7088	Glyphotaelius_pellucidus	OW386559.1	16759842	16788714	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
3504at7088	Glyphotaelius_pellucidus	OW386559.1	26815619	26829726	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
3504at7088	Diarsia_rubi	OW026414.1	13151776	13177969	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
3504at7088	Tinea_trinotella	HG992312.1	8117677	8143938	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
3504at7088	Limnephilus_rhombicus	OV815292.1	39849483	39866106	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
3504at7088	Micropterix_aruncella	OX155968.1	25589438	25623551	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
3504at7088	Melitaea_cinxia	HG992211.1	11838794	11866557	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
3510at7088	Tinea_trinotella	HG992312.1	6026531	6034933	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
3510at7088	Diarsia_rubi	OW026414.1	10459760	10464328	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
3510at7088	Micropterix_aruncella	OX155968.1	3483404	3518273	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
3510at7088	Glyphotaelius_pellucidus	OW386559.1	9163686	9188977	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
3510at7088	Melitaea_cinxia	HG992211.1	8996069	9002070	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
3510at7088	Limnephilus_rhombicus	OV815292.1	2773029	2802666	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
3548at7088	Tinea_trinotella	HG992312.1	13817972	13833226	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
3548at7088	Micropterix_aruncella	OX155973.1	7404802	7441332	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
3548at7088	Melitaea_cinxia	HG992211.1	18752600	18764197	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
3548at7088	Glyphotaelius_pellucidus	OW386562.1	11127771	11148456	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
3548at7088	Limnephilus_rhombicus	OV815294.1	35462096	35534709	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
3548at7088	Diarsia_rubi	OW026414.1	21401419	21419758	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
3595at7088	Tinea_trinotella	HG992312.1	5848528	5861141	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
3595at7088	Micropterix_aruncella	OX155968.1	13768056	13782410	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
3595at7088	Diarsia_rubi	OW026414.1	10269361	10285020	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
3595at7088	Melitaea_cinxia	HG992211.1	8799894	8809417	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
3634at7088	Limnephilus_rhombicus	OV815294.1	9272285	9297118	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
3634at7088	Melitaea_cinxia	HG992211.1	13830534	13838949	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
3634at7088	Diarsia_rubi	OW026414.1	15055558	15063922	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
3634at7088	Glyphotaelius_pellucidus	OW386562.1	16409422	16420006	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
3634at7088	Tinea_trinotella	HG992312.1	9596114	9611225	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
3684at7088	Micropterix_aruncella	OX155973.1	2818763	2835912	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
3684at7088	Melitaea_cinxia	HG992211.1	16595549	16600435	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
3684at7088	Limnephilus_rhombicus	OV815294.1	30001870	30021687	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
3684at7088	Diarsia_rubi	OW026414.1	18557840	18585336	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
3684at7088	Tinea_trinotella	HG992312.1	11877047	11882945	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
3684at7088	Glyphotaelius_pellucidus	OW386562.1	7668027	7678734	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
3709at7088	Melitaea_cinxia	HG992211.1	12722651	12724732	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
3709at7088	Diarsia_rubi	OW026414.1	13955599	13957719	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
3709at7088	Limnephilus_rhombicus	OV815294.1	5471586	5473742	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
3709at7088	Tinea_trinotella	HG992312.1	8738056	8740224	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
3709at7088	Micropterix_aruncella	OX155973.1	15302559	15304700	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
3709at7088	Glyphotaelius_pellucidus	OW386562.1	15843374	15845530	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
3799at7088	Diarsia_rubi	OW026414.1	23329533	23331230	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
3799at7088	Melitaea_cinxia	HG992211.1	20234479	20236179	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
3799at7088	Tinea_trinotella	HG992312.1	14949437	14951134	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
3799at7088	Limnephilus_rhombicus	OV815294.1	31621679	31623403	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
3799at7088	Glyphotaelius_pellucidus	OW386562.1	6871337	6873061	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
3799at7088	Micropterix_aruncella	OX155973.1	14360649	14383884	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
3899at7088	Micropterix_aruncella	OX155973.1	6091088	6110656	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
3899at7088	Tinea_trinotella	HG992312.1	8352614	8359446	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
3899at7088	Limnephilus_rhombicus	OV815294.1	27698610	27705732	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
3899at7088	Melitaea_cinxia	HG992211.1	12230953	12239219	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
3899at7088	Diarsia_rubi	OW026414.1	13484293	13491563	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
3899at7088	Glyphotaelius_pellucidus	OW386562.1	9322911	9336823	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
392at7088	Diarsia_rubi	OW026414.1	10315089	10351504	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
392at7088	Limnephilus_rhombicus	OV815292.1	44695916	44767367	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
392at7088	Tinea_trinotella	HG992312.1	5899242	5940326	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
392at7088	Glyphotaelius_pellucidus	OW386559.1	23461246	23517553	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
392at7088	Micropterix_aruncella	OX155968.1	28151988	28214271	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
392at7088	Melitaea_cinxia	HG992211.1	8863015	8892809	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
3990at7088	Micropterix_aruncella	OX155973.1	20154878	20191059	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
3990at7088	Melitaea_cinxia	HG992211.1	15615726	15625774	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
3990at7088	Diarsia_rubi	OW026414.1	17027067	17043443	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
3990at7088	Tinea_trinotella	HG992312.1	11130499	11140086	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
4067at7088	Glyphotaelius_pellucidus	OW386562.1	22094364	22096331	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
4067at7088	Limnephilus_rhombicus	OV815294.1	20567410	20569326	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
4067at7088	Melitaea_cinxia	HG992211.1	14170170	14171985	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
4067at7088	Micropterix_aruncella	OX155973.1	8090842	8108344	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
4067at7088	Diarsia_rubi	OW026414.1	15435636	15437469	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
4067at7088	Tinea_trinotella	HG992312.1	9847902	9849673	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
4079at7088	Tinea_trinotella	HG992312.1	1770909	1792248	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4079at7088	Glyphotaelius_pellucidus	OW386559.1	9100252	9109294	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
4079at7088	Diarsia_rubi	OW026414.1	4071932	4171557	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4079at7088	Melitaea_cinxia	HG992211.1	3395683	3541920	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4079at7088	Micropterix_aruncella	OX155968.1	1018414	1034038	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
4079at7088	Limnephilus_rhombicus	OV815292.1	2992836	3001394	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4085at7088	Tinea_trinotella	HG992312.1	8050449	8059040	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4085at7088	Melitaea_cinxia	HG992211.1	11752504	11762868	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4085at7088	Diarsia_rubi	OW026414.1	13088955	13096184	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4085at7088	Glyphotaelius_pellucidus	OW386559.1	15060162	15061508	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
4085at7088	Micropterix_aruncella	OX155968.1	4103510	4104805	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
4085at7088	Limnephilus_rhombicus	OV815292.1	35700861	35702156	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4181at7088	Limnephilus_rhombicus	OV815292.1	4873765	4902552	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4181at7088	Diarsia_rubi	OW026414.1	10738338	10750589	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4181at7088	Melitaea_cinxia	HG992211.1	9394777	9408918	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4181at7088	Tinea_trinotella	HG992312.1	6344929	6354482	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4181at7088	Glyphotaelius_pellucidus	OW386559.1	7808082	7821361	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
4181at7088	Micropterix_aruncella	OX155968.1	14300707	14346441	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
4185at7088	Diarsia_rubi	OW026414.1	19656535	19666767	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
4185at7088	Melitaea_cinxia	HG992211.1	17425497	17434099	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
4185at7088	Limnephilus_rhombicus	OV815294.1	28172414	28194706	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
4185at7088	Tinea_trinotella	HG992312.1	12569752	12587497	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
4185at7088	Micropterix_aruncella	OX155973.1	3436341	3462055	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
4185at7088	Glyphotaelius_pellucidus	OW386562.1	8933121	8950378	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
4204at7088	Melitaea_cinxia	HG992211.1	12792884	12800848	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
4204at7088	Diarsia_rubi	OW026414.1	14041179	14048486	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
4204at7088	Micropterix_aruncella	OX155973.1	2784484	2814741	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
4204at7088	Tinea_trinotella	HG992312.1	8813590	8819162	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
4204at7088	Limnephilus_rhombicus	OV815294.1	27639097	27658155	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
4204at7088	Glyphotaelius_pellucidus	OW386562.1	9361600	9371522	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
4318at7088	Melitaea_cinxia	HG992211.1	14063805	14083537	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
4318at7088	Tinea_trinotella	HG992312.1	9751690	9770856	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
4318at7088	Limnephilus_rhombicus	OV815294.1	21382514	21426551	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
4318at7088	Glyphotaelius_pellucidus	OW386562.1	12006495	12034861	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
4318at7088	Diarsia_rubi	OW026414.1	15339925	15355693	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
4318at7088	Micropterix_aruncella	OX155973.1	4683423	4745493	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
434at7088	Glyphotaelius_pellucidus	OW386559.1	9861387	9877395	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
434at7088	Limnephilus_rhombicus	OV815292.1	1838607	1859419	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
434at7088	Tinea_trinotella	HG992312.1	3634648	3645472	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
434at7088	Diarsia_rubi	OW026414.1	7649911	7657267	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
434at7088	Micropterix_aruncella	OX155968.1	19590393	19614814	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
434at7088	Melitaea_cinxia	HG992211.1	6240295	6246853	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4405at7088	Diarsia_rubi	OW026414.1	8688627	8770452	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4405at7088	Micropterix_aruncella	OX155968.1	8436197	8447255	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
4405at7088	Limnephilus_rhombicus	OV815292.1	19747979	19832318	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4405at7088	Glyphotaelius_pellucidus	OW386559.1	17184408	17248288	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
4405at7088	Tinea_trinotella	HG992312.1	4518180	4624739	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4405at7088	Melitaea_cinxia	HG992211.1	7312177	7453362	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4416at7088	Diarsia_rubi	OW026414.1	23187505	23188875	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
4416at7088	Limnephilus_rhombicus	OV815294.1	4727474	4728865	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
4416at7088	Glyphotaelius_pellucidus	OW386562.1	14024215	14025606	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
4416at7088	Micropterix_aruncella	OX155973.1	8841690	8843765	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
4416at7088	Tinea_trinotella	HG992312.1	14878879	14880135	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
4416at7088	Melitaea_cinxia	HG992211.1	20144665	20146026	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
4422at7088	Micropterix_aruncella	OX155968.1	27170212	27212594	M17	Micropterix_aruncella	Micropterix_aruncella_OX155968.1	128	28581757	120
4422at7088	Limnephilus_rhombicus	OV815292.1	26144735	26187722	M17	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815292.1	120	46176005	117
4422at7088	Glyphotaelius_pellucidus	OW386559.1	21999639	22028032	M17	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386559.1	120	28043415	117
4422at7088	Tinea_trinotella	HG992312.1	7957027	7964331	M17	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	126
4422at7088	Diarsia_rubi	OW026414.1	12955181	12967637	M17	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	126
4422at7088	Melitaea_cinxia	HG992211.1	11598997	11618965	M17	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	124
4483at7088	Micropterix_aruncella	OX155973.1	8657646	8689107	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
4483at7088	Diarsia_rubi	OW026414.1	14144310	14149692	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
4483at7088	Melitaea_cinxia	HG992211.1	12880433	12887022	M20	Melitaea_cinxia	Melitaea_cinxia_HG992211.1	238	20234479	106
4483at7088	Glyphotaelius_pellucidus	OW386562.1	1678647	1690173	M20	Glyphotaelius_pellucidus	Glyphotaelius_pellucidus_OW386562.1	103	22094364	98
4483at7088	Limnephilus_rhombicus	OV815294.1	39028726	39046725	M20	Limnephilus_rhombicus	Limnephilus_rhombicus_OV815294.1	104	42658195	99
4483at7088	Tinea_trinotella	HG992312.1	8908941	8918514	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
4497at7088	Micropterix_aruncella	OX155973.1	10075436	10113190	M20	Micropterix_aruncella	Micropterix_aruncella_OX155973.1	104	24375131	97
4497at7088	Diarsia_rubi	OW026414.1	15966316	15974068	M20	Diarsia_rubi	Diarsia_rubi_OW026414.1	239	23329533	105
4497at7088	Tinea_trinotella	HG992312.1	10238136	10245229	M20	Tinea_trinotella	Tinea_trinotella_HG992312.1	241	14949437	105
