assigned_ref_chr	species	chr	length	genome_size	prop_length	status	Merian_f	num_obs
M4	Peribatodes_rhomboidaria	OU452179.1	17104115	499728750	3.42267980379356	ancestral	M4	184
M4	Hydriomena_furcata	OU538832.1	15538437	423317948	3.67063033197921	ancestral	M4	184
M4	Deilephila_porcellus	LR999983.1	14454273	402071895	3.59494736631617	ancestral	M4	184
M4	Micropterix_aruncella	OX155960.1	35920917	1079211800	3.3284399781396	ancestral	M4	184
M4	Colias_croceus	HG991967.1	11343046	324912214	3.49111098667408	ancestral	M4	184
M4	Ectropis_grisescens	CM029777.1	28508333	784886525	3.63215982080977	ancestral	M4	184
M4	Luperina_testacea	OV656769.1	20976346	601512407	3.48726738732091	ancestral	M4	184
M4	Carcina_quercana	OU342435.1	16185674	408897582	3.95836872422493	ancestral	M4	184
M4	Cydia_splendana	OU342883.1	21274828	630621894	3.3736266061197	ancestral	M4	184
M4	Emmelina_monodactyla	OU745309.1	10791125	312410734	3.45414668114444	ancestral	M4	184
M4	Mythimna_ferrago	OU342693.1	26299396	860988366	3.05455881154148	ancestral	M4	184
M4	Idaea_aversata	OU026095.1	15151489	436730885	3.46929642953921	ancestral	M4	184
M4	Aphantopus_hyperantus	LR761661.1	14783979	408137179	3.62230636185193	ancestral	M4	184
M4	Tinea_trinotella	HG992317.1	13660558	371738977	3.67477150506066	ancestral	M4	184
M4	Miltochrista_miniata	OW121766.1	32126000	1057002560	3.03934930867149	ancestral	M4	184
M4	Amphipyra_berbera	OU343135.1	20089852	582305243	3.45005514573394	ancestral	M4	184
M4	Eupsilia_transversa	OU611886.1	15275328	466922763	3.27148925056798	ancestral	M4	184
M4	Spilarctia_lutea	OU696484.1	19617092	584787352	3.35456844832718	ancestral	M4	184
M4	Xylocampa_areola	OW285211.1	19946087	564568605	3.53297842341056	ancestral	M4	184
M4	Notodonta_ziczac	OU974049.1	12722079	352061436	3.61359629289247	ancestral	M4	184
M4	Mellicta_athalia	HG992190.1	20209291	609564786	3.31536392261347	ancestral	M4	184
M4	Calamotropha_paludella	OV656818.1	24801536	742481776	3.34035619481656	ancestral	M4	184
M4	Hyles_euphorbiae	CM041039.1	17388153	504323440	3.44781773379401	ancestral	M4	184
M4	Marasmia_exigua	CM032478.1	24968840	797606974	3.13046911748793	ancestral	M4	184
M4	Erannis_defoliaria	FR990079.1	18847776	522369616	3.60813022478704	ancestral	M4	184
M4	Acleris_sparsana	OV281297.1	18416930	589546063	3.12391705344999	ancestral	M4	184
M4	Griposia_aprilina	OU744301.1	23060004	720426900	3.20088047794995	ancestral	M4	184
M4	Noctua_janthe	OU342569.1	17840616	532786062	3.34855156177115	ancestral	M4	184
M4	Watsonalla_binaria	OV838929.1	11581856	333062894	3.47737805941241	ancestral	M4	184
M4	Autographa_gamma	LR989862.1	12167202	373067087	3.26139786220273	ancestral	M4	184
M4	Celastrina_argiolus	LR994591.1	18516317	499114119	3.70983634706595	ancestral	M4	184
M4	Notodonta_dromedarius	LR990172.1	11989544	341992784	3.50578858997212	ancestral	M4	184
M4	Abrostola_tripartita	HG996497.1	13706535	381057457	3.59697330368738	ancestral	M4	184
M4	Leguminivora_glycinivorella	CM041132.1	24472463	657423512	3.72248064653946	ancestral	M4	184
M4	Maniola_jurtina	HG995216.1	15233260	402054102	3.78885824674412	ancestral	M4	184
M4	Agriopis_aurantiaria	OU611993.1	18049239	485385411	3.71853759733211	ancestral	M4	184
M4	Erebia_ligea	OU785234.1	18360966	506397422	3.62580163372159	ancestral	M4	184
M4	Apotomis_betuletana	OW026308.1	24873308	684240599	3.63516985638556	ancestral	M4	184
M4	Ecliptopera_silaceata	OW052204.1	11147889	316552688	3.52165355803265	ancestral	M4	184
M4	Habrosyne_pyritoides	OU015598.1	13890688	400568986	3.46773926227029	ancestral	M4	184
M4	Pararge_aegeria	LR990907.1	18405481	516586240	3.56290577929447	ancestral	M4	184
M4	Zeuzera_pyrina	OU015629.1	24575201	686903256	3.57768008600035	ancestral	M4	184
M4	Ennomos_quercinarius	OU342500.1	17369662	491884275	3.53124970299162	ancestral	M4	184
M4	Ochropleura_plecta	FR997739.1	20457897	643962443	3.17687735090476	ancestral	M4	184
M4	Dendrolimus_kikuchii	CM034396.1	25320271	705515768	3.58890221146694	ancestral	M4	184
M4	Stenoptilia_bipunctidactyla	OX101738.1	24878185	822897450	3.02324244655273	ancestral	M4	184
M4	Yponomeuta_sedellus	OW203731.1	24201810	657583382	3.68041691175219	ancestral	M4	184
M4	Tholera_decimalis	OW964566.1	42857330	1320997691	3.24431528472672	ancestral	M4	184
M4	Cosmia_trapezina	LR991034.1	27852536	825187588	3.37529749659783	ancestral	M4	184
M4	Plutella_xylostella	OW026564.1	11339310	323337879	3.50695378935173	ancestral	M4	184
M4	Blastobasis_adustella	OU026131.1	17240833	557440016	3.09285887362632	ancestral	M4	184
M4	Aplocera_efformata	OV121051.1	12413477	349498550	3.55179642376199	ancestral	M4	184
M4	Phalera_bucephala	LR990623.1	31289452	933147695	3.35310821295015	ancestral	M4	184
M4	Gymnoscelis_rufifasciata	OV815316.1	15008118	462009964	3.24844033017435	ancestral	M4	184
M4	Phlogophora_meticulosa	LR990533.1	17255422	538659867	3.20339848151338	ancestral	M4	184
M4	Melitaea_cinxia	HG992223.1	17103128	499413036	3.42464588769765	ancestral	M4	184
M4	Chrysoteuchia_culmella	OU342656.1	21627948	645226651	3.35199235283913	ancestral	M4	184
M4	Parapoynx_stratiotata	OU342472.1	16133259	478248748	3.37340329012215	ancestral	M4	184
M4	Ochlodes_sylvanus	FR990136.1	13360401	379686201	3.5188007793836	ancestral	M4	184
M4	Biston_betularia	FR989873.1	14790450	404525905	3.65624297904976	ancestral	M4	184
M4	Macaria_notata	OV656736.1	13783192	393787475	3.50016008000254	ancestral	M4	184
M4	Carterocephalus_palaemon	OX155648.1	13944154	394538208	3.53429749445205	ancestral	M4	184
M4	Boloria_selene	HG993145.1	13401531	399917640	3.35107273587632	ancestral	M4	184
M4	Campaea_margaritaria	OU538801.1	11935323	335226495	3.5603757990549	ancestral	M4	184
M4	Mythimna_impura	LR990357.1	29725006	949131758	3.13181028339376	ancestral	M4	184
M4	Caradrina_clavipalpis	OW052102.1	16095780	474197171	3.3943222322598	ancestral	M4	184
M4	Mythimna_separata	CM037056.1	21341039	700250022	3.04763132160244	ancestral	M4	184
M4	Brachylomia_viminalis	OW443313.1	25119631	781437518	3.214541204048	ancestral	M4	184
M4	Danaus_plexippus_plexippus	CM019200.1	8166185	248676414	3.28385988387302	ancestral	M4	184
M4	Laspeyria_flexula	LR989961.1	16004308	450897266	3.54943558251693	ancestral	M4	184
M4	Erebia_aethiops	OV281095.1	17052335	473469105	3.60157290516347	ancestral	M4	184
M4	Dryas_iulia_moderata	CM032426.1	14708907	440278161	3.34082139495445	ancestral	M4	184
M4	Euproctis_similis	LR990124.1	16978142	507648523	3.34446792037648	ancestral	M4	184
M4	Protodeltote_pygarga	OW388261.1	14756893	421684553	3.49950997612189	ancestral	M4	184
M4	Glaucopsyche_alexis	FR990056.1	23495048	619543730	3.79231470876156	ancestral	M4	184
M4	Eupithecia_abbreviata	OX030988.1	12882804	383462667	3.35959797619621	ancestral	M4	184
M4	Selenia_dentaria	OU862889.1	35146049	1030772253	3.40968132365899	ancestral	M4	184
M4	Noctua_pronuba	LR999908.1	17153042	529194529	3.24134908053821	ancestral	M4	184
M4	Acentria_ephemerella	OW971887.1	12244436	340792766	3.59292720432921	ancestral	M4	184
M4	Xestia_c-nigrum	OU745260.1	24435093	760318956	3.21379505366429	ancestral	M4	184
M4	Pammene_fasciana	OU452285.1	19761150	564437882	3.50103184605175	ancestral	M4	184
M4	Agrochola_macilenta	OU753567.1	22486168	683223563	3.29118742645004	ancestral	M4	184
M4	Phragmatobia_fuliginosa	OW052071.1	21013357	629457366	3.33832887420687	ancestral	M4	184
M4	Bembecia_ichneumoniformis	OU342534.1	18265324	511429143	3.57142807561907	ancestral	M4	184
M4	Hedya_salicella	FR990106.1	25550971	742325546	3.44201693417136	ancestral	M4	184
M4	Amphipyra_tragopoginis	HG992008.1	26781583	805668602	3.32414381465495	ancestral	M4	184
M4	Hecatera_dysodea	HG995300.1	21027985	640911623	3.28094923627247	ancestral	M4	184
M4	Mamestra_brassicae	LR991004.1	18759184	576184143	3.25576193442727	ancestral	M4	184
M4	Euplexia_lucipara	OV179155.1	22669833	661825765	3.42534760640514	ancestral	M4	184
M4	Omphaloscelis_lunosa	OU744261.1	21574654	661874710	3.2596280948701	ancestral	M4	184
M4	Helicoverpa_zea	CM040214.1	12972780	375180944	3.45773958071815	ancestral	M4	184
M4	Spilosoma_lubricipeda	HG992290.1	20071854	587362176	3.41728746251444	ancestral	M4	184
M4	Marasmarcha_lunaedactyla	OV281355.1	24609518	771099907	3.19148242356097	ancestral	M4	184
M4	Polyommatus_icarus	OW569336.1	18980251	511758028	3.7088330737432	ancestral	M4	184
M4	Blastobasis_lacticolella	LR990057.1	18142823	577083784	3.14388023074306	ancestral	M4	184
M4	Apamea_monoglypha	OU426927.1	19918846	575683298	3.46003541690383	ancestral	M4	184
M4	Xestia_sexstrigata	OW799217.1	21125772	638619631	3.30803673650302	ancestral	M4	184
M4	Noctua_fimbriata	LR990941.1	17685072	573955380	3.08126251904808	ancestral	M4	184
M4	Mythimna_albipuncta	OV815975.1	22725865	698566279	3.25321529011279	ancestral	M4	184
M4	Lasiommata_megera	OV743323.1	16987694	488457974	3.47782100082985	ancestral	M4	184
M4	Lycaena_phlaeas	HG995178.1	15869936	420484551	3.77420192067889	ancestral	M4	184
M4	Dryobotodes_eremita	OU823261.1	21972110	709806353	3.09550765601558	ancestral	M4	184
M4	Synanthedon_andrenaeformis	OW387789.1	12376292	348160761	3.55476359956601	ancestral	M4	184
M4	Hemaris_fuciformis	OU015445.1	15875061	448853392	3.53680317068875	ancestral	M4	184
M4	Endotricha_flammealis	LR990862.1	16800806	473948990	3.54485532293254	ancestral	M4	184
M4	Inachis_io	LR989911.1	12944774	384172283	3.36952314698872	ancestral	M4	184
M4	Synanthedon_vespiformis	OU906957.1	10410606	287400900	3.6223289488655	ancestral	M4	184
M4	Acrobasis_suavella	OW971936.1	23908056	647282432	3.69360495790499	ancestral	M4	184
M4	Xestia_xanthographa	LR990663.1	29389947	933882218	3.14707212896091	ancestral	M4	184
M4	Carposina_sasakii	CP053155.1	15263768	399040036	3.82512194841522	ancestral	M4	184
M4	Acronicta_aceris	OU342769.1	16061144	466384436	3.44375642929903	ancestral	M4	184
M4	Spodoptera_exigua	CM039392.1	14169136	432125622	3.27893910442552	ancestral	M4	184
M4	Eulithis_prunata	OU974019.1	9415098	263147802	3.57787446007244	ancestral	M4	184
M4	Diarsia_rubi	OW026426.1	20514508	624929271	3.28269277052315	ancestral	M4	184
M4	Clostera_curtula	FR997805.1	18480563	512681271	3.60468853561846	ancestral	M4	184
M4	Furcula_furcula	OU452252.1	27366297	736123039	3.71762539006743	ancestral	M4	184
M4	Melanargia_galathea	OV049872.1	21660759	606376002	3.57216626788604	ancestral	M4	184
M4	Hipparchia_semele	OW121722.1	14328978	403422600	3.55185306921328	ancestral	M4	184
M4	Fabriciana_adippe	FR989997.1	15984712	484826487	3.29699643658289	ancestral	M4	184
M4	Acleris_emargana	OV656846.1	22775158	691448280	3.29383392203969	ancestral	M4	184
M4	Ypsolopha_scabrella	OU342971.1	29926963	853595150	3.50599028122407	ancestral	M4	184
M4	Pandemis_cinnamomeana	OW028714.1	14890107	426135498	3.49421887401645	ancestral	M4	184
M4	Anthocharis_cardamines	FR989963.1	12348000	359616706	3.43365583244067	ancestral	M4	184
M4	Papilio_machaon	OU538769.1	8641220	252129366	3.42729612860725	ancestral	M4	184
M4	Ennomos_fuscantarius	HG992035.1	15884173	444925538	3.57007446041454	ancestral	M4	184
M4	Spodoptera_frugiperda	CM021681.1	15446148	485954603	3.17851665662687	ancestral	M4	184
M4	Cyaniris_semiargus	LR994560.1	16264672	441519306	3.68379633211328	ancestral	M4	184
M4	Apotomis_turbidana	LR990294.1	26174831	720467098	3.63303627225459	ancestral	M4	184
M4	Mesoligia_furuncula	OU744808.1	29202157	889627388	3.28251551086465	ancestral	M4	184
M4	Pheosia_gnoma	FR989905.1	9959759	271350489	3.67044077816274	ancestral	M4	184
M4	Pyrgus_malvae	OU426960.1	25585179	724649524	3.53069699939526	ancestral	M4	184
M4	Dendrolimus_punctatus	CM022540.1	21812948	614070971	3.55218680415362	ancestral	M4	184
M4	Vanessa_atalanta	LR990564.1	12577765	370436055	3.39539438189946	ancestral	M4	184
M4	Meganola_albula	OW388154.1	14254146	405261716	3.51726931936497	ancestral	M4	184
M4	Hestina_assimilis	CM041753.1	14792767	423874072	3.48989664081176	ancestral	M4	184
M4	Euclidia_mi	OX123200.1	65194709	2285329669	2.85274855021365	ancestral	M4	184
M4	Limenitis_camilla	LR990237.1	15214206	435112716	3.49661258808166	ancestral	M4	184
M4	Sesia_apiformis	OU611959.1	19957231	546808751	3.64976437621058	ancestral	M4	184
M4	Thyatira_batis	LR990497.1	11052377	314798901	3.5109325238718	ancestral	M4	184
M4	Hyles_vespertilio	CM042814.1	22098621	651427907	3.39233563108619	ancestral	M4	184
M4	Lobophora_halterata	OW052013.1	11052906	314876238	3.51023820349378	ancestral	M4	184
M4	Hypsopygia_costalis	OW443340.1	28073021	816870447	3.43665523744918	ancestral	M4	184
M4	Allophyes_oxyacanthae	OW028621.1	16683655	458479537	3.63890940676814	ancestral	M4	184
M4	Epinotia_nisella	OW028685.1	21103069	585001234	3.60735461286224	ancestral	M4	184
M4	Vanessa_cardui	LR999941.1	13774036	424813635	3.24237144601067	ancestral	M4	184
M4	Agriopis_marginaria	OW029927.1	18344939	500896711	3.66241953623049	ancestral	M4	184
M4	Hypena_proboscidalis	LR990142.1	21179654	636786269	3.32602240831295	ancestral	M4	184
M4	Thymelicus_sylvestris	OU426898.1	16989571	470727450	3.60921611858412	ancestral	M4	184
M4	Catocala_fraxini	OV884039.1	26585393	780602067	3.40575488125117	ancestral	M4	184
M4	Spodoptera_litura	CM008419.1	13457605	429567674	3.13282535314797	ancestral	M4	184
M4	Nymphalis_polychloros	HG992255.1	13527439	398112767	3.39789128139164	ancestral	M4	184
M4	Erynnis_tages	LR990081.1	12258325	329358918	3.72187432313583	ancestral	M4	184
M4	Ypsolopha_sequella	OW204000.1	27512755	866879050	3.17377089687425	ancestral	M4	184
M4	Ptilodon_capucinus	OU611817.1	12724460	348711871	3.64898962673972	ancestral	M4	184
M4	Agrotis_puta	OW964180.1	17914295	523321491	3.4231911565046	ancestral	M4	184
M4	Mimas_tiliae	HG995249.1	17899878	477981037	3.74489291716399	ancestral	M4	184
M4	Eilema_depressum	OU612025.1	21724503	622022279	3.49256027210562	ancestral	M4	184
M4	Autographa_pulchrina	FR997774.1	13236632	426240943	3.1054341957009	ancestral	M4	184
M4	Agonopterix_arenella	OV656701.1	18923089	545825857	3.46687295175172	ancestral	M4	184
M4	Eilema_sororcula	OU618547.1	24102538	729417332	3.30435498892149	ancestral	M4	184
M4	Craniophora_ligustri	LR990966.1	15138013	437993611	3.4562177666103	ancestral	M4	184
M4	Grapholita_molesta	CP053132.1	19089341	517710462	3.68726197385596	ancestral	M4	184
M4	Iphiclides_podalirius	OW152823.1	15532364	430729501	3.6060599434075	ancestral	M4	184
M4	Pheosia_tremula	HG995409.1	10632747	290221673	3.66366401588485	ancestral	M4	184
M4	Notocelia_uddmanniana	LR991064.1	28806584	794123667	3.62746826433521	ancestral	M4	184
M4	Zygaena_filipendulae	OU015658.1	12991008	365946273	3.5499768568486	ancestral	M4	184
M4	Sesia_bembeciformis	OX031036.1	17397286	477151446	3.64607215294911	ancestral	M4	184
M4	Nymphalis_urticae	LR989997.1	12914721	392818832	3.28770413939829	ancestral	M4	184
M4	Aporophyla_lueneburgensis	OW028753.1	30703409	978307447	3.13842126972994	ancestral	M4	184
M4	Hylaea_fasciaria	LR990204.1	11686647	327936668	3.5636902305783	ancestral	M4	184
M4	Plebejus_argus	FR989940.1	14384835	382120270	3.76447839315093	ancestral	M4	184
M5	Apamea_monoglypha	OU426920.1	21029411	575683298	3.65294790956398	ancestral	M5	173
M5	Hyles_euphorbiae	CM041040.1	21432827	504323440	4.24981773601481	ancestral	M5	173
M5	Omphaloscelis_lunosa	OU744247.1	24195876	661874710	3.65565803231853	ancestral	M5	173
M5	Euclidia_mi	OX123183.1	123675490	2285329669	5.4117133154849	ancestral	M5	173
M5	Cosmia_trapezina	LR991026.1	29980027	825187588	3.63311657082268	ancestral	M5	173
M5	Colias_croceus	HG991966.1	11651232	324912214	3.5859630687814	ancestral	M5	173
M5	Maniola_jurtina	HG995218.1	15109321	402054102	3.75803179841702	ancestral	M5	173
M5	Papilio_machaon	OU538764.1	9346884	252129366	3.70717784615379	ancestral	M5	173
M5	Idaea_aversata	OU026088.1	16453554	436730885	3.76743540819193	ancestral	M5	173
M5	Marasmia_exigua	CM032473.1	26322823	797606974	3.30022477962937	ancestral	M5	173
M5	Luperina_testacea	OV656764.1	22537569	601512407	3.74681697962051	ancestral	M5	173
M5	Opisthograptis_luteolata	OV928040.1	13815106	363201500	3.80370290320938	ancestral	M5	173
M5	Bembecia_ichneumoniformis	OU342526.1	20032190	511429143	3.9169042816944	ancestral	M5	173
M5	Carcina_quercana	OU342434.1	16196101	408897582	3.96091875153226	ancestral	M5	173
M5	Diachrysia_chrysitis	OW028648.1	14006054	386380003	3.62494277427706	ancestral	M5	173
M5	Hesperia_comma	FR990022.1	19212636	525353014	3.65709065866328	ancestral	M5	173
M5	Synanthedon_myopaeformis	OX122920.1	11613659	295689421	3.92765455075243	ancestral	M5	173
M5	Noctua_janthe	OU342561.1	18881987	532786062	3.54400918994011	ancestral	M5	173
M5	Spodoptera_frugiperda	CM021671.1	17801895	485954603	3.6632835433807	ancestral	M5	173
M5	Phalera_bucephala	LR990613.1	39665024	933147695	4.25066945056324	ancestral	M5	173
M5	Lymantria_monacha	LR991087.1	37074410	915668749	4.04888886297462	ancestral	M5	173
M5	Mythimna_albipuncta	OV815960.1	29167326	698566279	4.17531261911942	ancestral	M5	173
M5	Tinea_trinotella	HG992311.1	15113488	371738977	4.06561833304878	ancestral	M5	173
M5	Eueides_isabella	CM032386.1	16449752	440123586	3.73753021270712	ancestral	M5	173
M5	Hyles_vespertilio	CM042815.1	26852440	651427907	4.12208929206958	ancestral	M5	173
M5	Eulithis_prunata	OU974013.1	10053153	263147802	3.82034465938651	ancestral	M5	173
M5	Abrostola_tripartita	HG996490.1	15131561	381057457	3.97093947960714	ancestral	M5	173
M5	Deilephila_porcellus	LR999975.1	16181808	402071895	4.0246055994538	ancestral	M5	173
M5	Spodoptera_litura	CM008398.1	15485697	429567674	3.60494933331506	ancestral	M5	173
M5	Schrankia_costaestrigalis	FR997833.1	21951792	571991991	3.83777960974982	ancestral	M5	173
M5	Peribatodes_rhomboidaria	OU452171.1	18591552	499728750	3.72032867830798	ancestral	M5	173
M5	Chrysoteuchia_culmella	OU342649.1	24698495	645226651	3.82787892622247	ancestral	M5	173
M5	Phlogophora_meticulosa	LR990525.1	18584158	538659867	3.45007288244847	ancestral	M5	173
M5	Ecliptopera_silaceata	OW052197.1	12052548	316552688	3.80743821072845	ancestral	M5	173
M5	Atethmia_centrago	HG995377.1	32664395	926655388	3.52497761551892	ancestral	M5	173
M5	Furcula_furcula	OU452248.1	29827018	736123039	4.05190659981503	ancestral	M5	173
M5	Lasiommata_megera	OV743315.1	18447519	488457974	3.7766849927605	ancestral	M5	173
M5	Nymphalis_urticae	LR989991.1	13777962	392818832	3.50745964236256	ancestral	M5	173
M5	Agriphila_geniculea	OX038877.1	27956659	781653547	3.57660489193686	ancestral	M5	173
M5	Hipparchia_semele	OW121717.1	14876873	403422600	3.68766474659575	ancestral	M5	173
M5	Hydraecia_micacea	OU611784.1	19959847	562441436	3.5487867220366	ancestral	M5	173
M5	Melanargia_galathea	OV049867.1	23741918	606376002	3.91537889390286	ancestral	M5	173
M5	Xestia_c-nigrum	OU745252.1	26247411	760318956	3.45215791252744	ancestral	M5	173
M5	Mythimna_ferrago	OU342675.1	30995815	860988366	3.60002715762596	ancestral	M5	173
M5	Campaea_margaritaria	OU538796.1	12791836	335226495	3.81587857487219	ancestral	M5	173
M5	Phragmatobia_fuliginosa	OW052064.1	24309101	629457366	3.86191381863978	ancestral	M5	173
M5	Laspeyria_flexula	LR989956.1	17356636	450897266	3.84935489939298	ancestral	M5	173
M5	Allophyes_oxyacanthae	OW028616.1	17470109	458479537	3.81044465240768	ancestral	M5	173
M5	Chloroclysta_siterata	OW028604.1	16698334	437887824	3.8133816664425	ancestral	M5	173
M5	Euplexia_lucipara	OV179150.1	24235145	661825765	3.66186181947752	ancestral	M5	173
M5	Ennomos_quercinarius	OU342493.1	19482298	491884275	3.96074828779595	ancestral	M5	173
M5	Vanessa_cardui	LR999932.1	15426761	424813635	3.63141851602762	ancestral	M5	173
M5	Dendrolimus_kikuchii	CM034401.1	24205806	705515768	3.43093763426702	ancestral	M5	173
M5	Agonopterix_subpropinquella	OV277703.1	25090608	667905724	3.75660921869866	ancestral	M5	173
M5	Boloria_selene	HG993139.1	14435848	399917640	3.60970523830857	ancestral	M5	173
M5	Spilarctia_lutea	OU696477.1	21992109	584787352	3.76070189014622	ancestral	M5	173
M5	Acrobasis_suavella	OW971941.1	23445885	647282432	3.62220320541621	ancestral	M5	173
M5	Laothoe_populi	HG992155.1	21581437	576402658	3.74415986818714	ancestral	M5	173
M5	Gymnoscelis_rufifasciata	OV815307.1	16923945	462009964	3.66311255572834	ancestral	M5	173
M5	Diarsia_rubi	OW026416.1	22834243	624929271	3.65389237784639	ancestral	M5	173
M5	Euproctis_similis	LR990114.1	21696615	507648523	4.27394427778134	ancestral	M5	173
M5	Aplocera_efformata	OV121046.1	13179458	349498550	3.77096213990015	ancestral	M5	173
M5	Thymelicus_sylvestris	OU426893.1	18160971	470727450	3.85806500130808	ancestral	M5	173
M5	Pheosia_tremula	HG995404.1	10951702	290221673	3.77356449185654	ancestral	M5	173
M5	Calamotropha_paludella	OV656806.1	30399358	742481776	4.09429012032748	ancestral	M5	173
M5	Hypsopygia_costalis	OW443338.1	28789941	816870447	3.52441946036028	ancestral	M5	173
M5	Synanthedon_andrenaeformis	OW387784.1	13458488	348160761	3.86559587052373	ancestral	M5	173
M5	Xestia_xanthographa	LR990656.1	30945610	933882218	3.31365234325513	ancestral	M5	173
M5	Spodoptera_exigua	CM039379.1	15863580	432125622	3.6710574870749	ancestral	M5	173
M5	Anthocharis_cardamines	FR989958.1	13274196	359616706	3.69120671496279	ancestral	M5	173
M5	Brachylomia_viminalis	OW443302.1	27488934	781437518	3.51773921354004	ancestral	M5	173
M5	Acentria_ephemerella	OW971881.1	13205149	340792766	3.87483254266025	ancestral	M5	173
M5	Fabriciana_adippe	FR989988.1	18545886	484826487	3.82526254181323	ancestral	M5	173
M5	Ectropis_grisescens	CM029778.1	27459179	784886525	3.49849030724537	ancestral	M5	173
M5	Zeuzera_pyrina	OU015625.1	26068452	686903256	3.79506892306826	ancestral	M5	173
M5	Agrotis_puta	OW964174.1	19372637	523321491	3.70186153887573	ancestral	M5	173
M5	Pararge_aegeria	LR990902.1	19417568	516586240	3.75882408327407	ancestral	M5	173
M5	Lobophora_halterata	OW052007.1	11579404	314876238	3.67744612091053	ancestral	M5	173
M5	Agrochola_macilenta	OU753556.1	25147816	683223563	3.6807594705278	ancestral	M5	173
M5	Meganola_albula	OW388146.1	16127093	405261716	3.97942671693173	ancestral	M5	173
M5	Erebia_aethiops	OV281093.1	18418799	473469105	3.89017969820861	ancestral	M5	173
M5	Spilosoma_lubricipeda	HG992281.1	22815533	587362176	3.88440623728553	ancestral	M5	173
M5	Notodonta_ziczac	OU974045.1	13010277	352061436	3.69545643732476	ancestral	M5	173
M5	Stenoptilia_bipunctidactyla	OX101731.1	28300269	822897450	3.43910033990262	ancestral	M5	173
M5	Carposina_sasakii	CP053159.1	14404588	399040036	3.60981021964423	ancestral	M5	173
M5	Inachis_io	LR989905.1	13780858	384172283	3.58715571367755	ancestral	M5	173
M5	Plutella_xylostella	OW026561.1	11898994	323337879	3.68004950017007	ancestral	M5	173
M5	Ochropleura_plecta	FR997728.1	22431771	643962443	3.48339740055306	ancestral	M5	173
M5	Ochlodes_sylvanus	FR990132.1	13884378	379686201	3.65680342436253	ancestral	M5	173
M5	Selenia_dentaria	OU862886.1	37250735	1030772253	3.61386668020836	ancestral	M5	173
M5	Amphipyra_berbera	OU343126.1	21938945	582305243	3.7676021749301	ancestral	M5	173
M5	Parapoynx_stratiotata	OU342465.1	17993958	478248748	3.76246839646719	ancestral	M5	173
M5	Ephestia_elutella	CM031575.1	19089041	576941106	3.30866370960228	ancestral	M5	173
M5	Micropterix_aruncella	OX155953.1	40563004	1079211800	3.75857676871213	ancestral	M5	173
M5	Xylocampa_areola	OW285207.1	21335261	564568605	3.77903780179204	ancestral	M5	173
M5	Erannis_defoliaria	FR990073.1	20564873	522369616	3.93684325621267	ancestral	M5	173
M5	Griposia_aprilina	OU744289.1	26015675	720426900	3.61114708515187	ancestral	M5	173
M5	Mellicta_athalia	HG992187.1	21234190	609564786	3.48350011150414	ancestral	M5	173
M5	Aporophyla_lueneburgensis	OW028746.1	32091479	978307447	3.28030611423936	ancestral	M5	173
M5	Danaus_plexippus_plexippus	CM019193.1	9273636	248676414	3.72919805735979	ancestral	M5	173
M5	Manduca_sexta	CM026255.1	17279714	470021481	3.67636686800704	ancestral	M5	173
M5	Dryas_iulia_moderata	CM032418.1	16793162	440278161	3.81421644031987	ancestral	M5	173
M5	Ypsolopha_sequella	OW203994.1	30262594	866879050	3.49098227717004	ancestral	M5	173
M5	Ennomos_fuscantarius	HG992030.1	16839465	444925538	3.7847827471751	ancestral	M5	173
M5	Xestia_sexstrigata	OW799211.1	22403153	638619631	3.50805893093506	ancestral	M5	173
M5	Acleris_sparsana	OV281292.1	19586384	589546063	3.32228221495222	ancestral	M5	173
M5	Hecatera_dysodea	HG995294.1	22888785	640911623	3.57128567786951	ancestral	M5	173
M5	Autographa_pulchrina	FR997768.1	14210707	426240943	3.33396104559575	ancestral	M5	173
M5	Mamestra_brassicae	LR990995.1	20485641	576184143	3.55539826093409	ancestral	M5	173
M5	Pyrgus_malvae	OU426954.1	29231887	724649524	4.03393447892474	ancestral	M5	173
M5	Watsonalla_binaria	OV838924.1	12674751	333062894	3.80551278101847	ancestral	M5	173
M5	Noctua_pronuba	LR999903.1	17914723	529194529	3.38528121858191	ancestral	M5	173
M5	Agriopis_marginaria	OW029920.1	20084966	500896711	4.00980193299772	ancestral	M5	173
M5	Mesoligia_furuncula	OU744799.1	31651921	889627388	3.5578851805763	ancestral	M5	173
M5	Tholera_decimalis	OW964557.1	47055988	1320997691	3.562155204403	ancestral	M5	173
M5	Nymphalis_polychloros	HG992249.1	15039918	398112767	3.77780348852766	ancestral	M5	173
M5	Blastobasis_adustella	OU026115.1	23042226	557440016	4.13357945942654	ancestral	M5	173
M5	Protodeltote_pygarga	OW388255.1	16109370	421684553	3.82024190485346	ancestral	M5	173
M5	Mimas_tiliae	HG995248.1	18233643	477981037	3.81472100115972	ancestral	M5	173
M5	Hestina_assimilis	CM041747.1	16224190	423874072	3.82759670188084	ancestral	M5	173
M5	Ptilodon_capucinus	OU611814.1	13222433	348711871	3.79179319650979	ancestral	M5	173
M5	Endotricha_flammealis	LR990865.1	16153102	473948990	3.40819420250268	ancestral	M5	173
M5	Carterocephalus_palaemon	OX155644.1	14614631	394538208	3.70423718252403	ancestral	M5	173
M5	Craniophora_ligustri	LR990962.1	15907400	437993611	3.63187946136502	ancestral	M5	173
